,src-ip,risk-factor,categories
1813,1843618033.0,1.0,2
1814,1741987579.0,5.7,2
1815,1497589177.0,1.0,1
1816,2667611891.0,5.7,2
1817,533337178.0,1.0,1
1818,1578468721.0,1.0,1
1819,528789341.0,1.0,0
1820,3066636635.0,1.0,0
1821,1411085445.0,1.0,1
1822,19164459.0,1.0,1
1823,1450775047.0,1.0,0
1824,2082505414.0,1.0,1
1825,1487099388.0,1.0,1
1826,1755552581.0,1.0,2
1827,1367564647.0,1.0,1
1828,1394116275.0,1.0,0
1829,773866115.0,1.0,0
1830,1597504633.0,1.0,0
1831,1136739359.0,1.0,2
1832,88898051.0,1.0,2
1833,1473489458.0,1.0,1
1834,789298065.0,1.0,1
1835,3360887829.0,1.0,0
1836,3315465548.0,5.7,2
1837,4.25404881822e+37,1.0,1
1838,4.25404882106e+37,1.0,1
1839,4.25404882106e+37,1.0,1
1840,4.25404882106e+37,1.0,1
1841,4.25404882106e+37,1.0,1
1842,1507327476.0,1.0,1
1843,1840029486.0,1.0,1
1844,4.25404881914e+37,1.0,1
1845,783550345.0,1.0,0
1846,1312279049.0,1.0,1
1847,1403744766.0,1.0,0
1848,3416519007.0,5.7,2
1849,1473054844.0,1.0,1
1850,4.25404881914e+37,1.0,1
1851,4.25404882106e+37,1.0,1
1852,4.25404881914e+37,1.0,1
1853,4.25404882106e+37,1.0,1
1854,4.25404882106e+37,1.0,1
1855,4.25404882106e+37,1.0,1
1856,1315034364.0,1.0,0
1857,4.25404882106e+37,1.0,1
1858,1494463114.0,1.0,1
1859,4.25404881822e+37,1.0,1
1860,1768088591.0,1.0,2
1861,984847633.0,1.0,1
1862,3175433167.0,1.0,0
1863,657188680.0,5.7,2
1864,3162240283.0,1.0,1
1865,1349546720.0,1.0,0
1866,2831299122.0,1.0,2
1867,1223346005.0,1.0,1
1868,1531113454.0,1.0,1
1869,455239912.0,1.0,2
1870,2916267951.0,1.0,0
1871,2393283787.0,1.0,0
1872,2006549002.0,5.7,2
1873,1365695455.0,1.51325678497,1
1874,870260928.0,1.51325678497,1
1875,1325498714.0,1.0,1
1876,4.25404882106e+37,1.0,1
1877,1186294206.0,1.0,0
1878,1343199209.0,1.0,1
1879,1351869239.0,1.0,1
1880,3014903498.0,1.0,1
1881,4.25404882106e+37,1.0,1
1882,3172624937.0,1.0,1
1883,1776444275.0,1.0,2
1884,3141142135.0,1.0,1
1885,3720215474.0,1.0,1
1886,1565294277.0,1.0,0
1887,1325886216.0,1.0,1
1888,2990311919.0,1.0,0
1889,1332854562.0,1.0,1
1890,4.25404882106e+37,1.0,1
1891,1832913723.0,1.0,2
1892,3587654475.0,1.0,1
1893,1495535170.0,1.0,2
1894,1170929874.0,1.0,0
1895,1570481156.0,1.0,0
1896,3165125365.0,1.0,2
1897,613788815.0,1.0,1
1898,3044122126.0,1.0,1
1899,613750571.0,1.0,0
1900,871089932.0,1.0,2
1901,2002669904.0,1.0,1
1902,1009858696.0,1.0,0
1903,1111568894.0,1.0,2
1904,2835391426.0,1.0,0
1905,3108962790.0,2.9,2
1906,3010357541.0,1.51325678497,1
1907,613777625.0,1.0,0
1908,35341314.0,1.0,1
1909,613765707.0,1.0,0
1910,4.25404881914e+37,1.0,1
1911,613781889.0,1.0,0
1912,756777432.0,1.0,0
1913,1536306882.0,1.0,1
1914,2327473916.0,1.0,0
1915,2089968790.0,1.0,0
1916,1796702726.0,1.0,1
1917,2783239592.0,1.0,1
1918,2012709160.0,1.0,1
1919,3200539986.0,1.0,1
1920,1572079436.0,1.0,1
1921,1472134290.0,1.0,1
1922,1522314304.0,1.0,0
1923,1565144035.0,1.0,1
1924,2964260203.0,1.0,1
1925,3158063857.0,1.0,0
1926,4.25404882106e+37,1.0,1
1927,1451092936.0,1.0,0
1928,2974516146.0,5.7,2
1929,1367406586.0,1.0,1
1930,3589202987.0,1.0,0
1931,1429901197.0,1.0,0
1932,3582614540.0,1.0,2
1933,1915718103.0,1.0,0
1934,1147280005.0,1.0,0
1935,17514178.0,1.0,0
1936,1314935128.0,1.4,2
1937,1303449275.0,1.0,0
1938,599985740.0,1.0,1
1939,4.25404882106e+37,1.0,1
1940,997440562.0,1.0,0
1941,1597674706.0,5.7,2
1942,3107058470.0,1.0,1
1943,3014789269.0,1.0,1
1944,1329482990.0,1.0,1
1945,2992263973.0,1.0,2
1946,1566280301.0,1.0,0
1947,521794344.0,1.0,0
1948,1808951896.0,1.0,0
1949,3039395410.0,1.0,1
1950,2449454177.0,5.7,2
1951,1536311417.0,1.0,1
1952,3512677222.0,5.7,2
1953,1562682124.0,1.0,1
1954,1595808176.0,1.0,0
1955,1333662080.0,1.0,0
1956,1333194242.0,1.0,0
1957,1451097305.0,1.0,0
1958,1240979189.0,1.0,1
1959,1182369003.0,1.0,2
1960,1550776267.0,1.0,0
1961,3192406604.0,1.0,0
1962,1042614806.0,1.0,1
1963,2875267862.0,1.0,0
1964,3248049962.0,1.0,2
1965,981004704.0,1.0,1
1966,1813687799.0,1.0,1
1967,2976596215.0,1.0,1
1968,1051745117.0,1.0,0
1969,2390872136.0,1.0,0
1970,584179858.0,1.0,1
1971,2087885482.0,1.0,1
1972,3584858198.0,1.0,0
1973,1596927275.0,1.0,0
1974,3537787762.0,1.0,1
1975,2499489289.0,1.0,1
1976,3232235784.0,1.0,1
1977,624000638.0,5.7,2
1978,1937727665.0,1.51325678497,1
1979,770826095.0,1.0,0
1980,1741136134.0,8.6,2
1981,701774523.0,1.51325678497,1
1982,3232235778.0,1.0,1
1983,3580044050.0,1.0,1
1984,995991159.0,1.0,0
1985,1856733178.0,1.0,0
1986,2031107992.0,1.0,1
1987,1497369295.0,5.7,2
1988,1342433871.0,1.0,0
1989,693811825.0,1.0,0
1990,630064787.0,5.7,2
1991,1730546718.0,4.3,2
1992,1914893240.0,1.0,1
1993,1975959884.0,5.7,2
1994,1886908382.0,1.0,1
1995,96319801.0,1.0,1
1996,1968255870.0,5.7,2
1997,1758417666.0,1.0,1
1998,1942031256.0,1.0,1
1999,1395432144.0,1.0,1
2000,2944934710.0,1.0,0
2001,995824110.0,5.7,2
2002,1387452060.0,1.0,0
2003,1742865720.0,1.0,0
2004,2104477220.0,1.0,0
2005,2120149835.0,1.0,1
2006,843145409.0,1.0,1
2007,993537643.0,2.9,2
2008,4.25404882106e+37,1.0,1
2009,704282692.0,1.0,0
2010,3032439831.0,1.0,1
2011,2818150408.0,1.0,1
2012,3105216683.0,1.0,1
2013,1592979010.0,5.7,2
2014,1721620484.0,1.0,1
2015,1890373511.0,1.0,1
2016,3013556273.0,1.0,1
2017,1022799886.0,1.0,1
2018,3588646414.0,2.9,2
2019,4.25404882106e+37,1.0,1
2020,3034189913.0,1.0,0
2021,453327631.0,1.0,0
2022,1602963524.0,1.0,0
2023,917287093.0,1.0,1
2024,694718222.0,1.0,0
2025,824268731.0,1.0,1
2026,1984159694.0,1.4,2
2027,3155933278.0,1.0,0
2028,3526764364.0,1.0,1
2029,698654156.0,1.0,1
2030,1811050620.0,1.0,1
2031,1018472924.0,1.0,0
2032,3679299017.0,1.0,1
2033,3728936629.0,1.0,0
2034,1376458275.0,1.0,1
2035,1834893971.0,1.0,1
2036,1570496397.0,1.0,0
2037,2034918316.0,1.0,1
2038,3327433243.0,1.0,0
2039,520729637.0,1.0,0
2040,1928236283.0,1.51325678497,1
2041,3076017798.0,5.7,2
2042,1382440137.0,1.0,1
2043,3191536658.0,1.0,1
2044,1300763442.0,1.0,1
2045,1776589958.0,1.0,0
2046,3582987324.0,1.0,1
2047,4.78782102448e+37,1.0,1
2048,1176201816.0,1.0,0
2049,1374422781.0,1.0,1
2050,4.25404881822e+37,1.0,1
2051,459334517.0,1.0,0
2052,2011961801.0,1.0,1
2053,1331956510.0,1.0,0
2054,1734053767.0,1.4,2
2055,1731597048.0,5.7,2
2056,3236218030.0,1.0,0
2057,1281025845.0,1.0,0
2058,2424916211.0,1.0,0
2059,1085552193.0,1.0,0
2060,85760572.0,1.0,0
2061,2891709550.0,1.0,0
2062,2014685584.0,1.0,1
2063,1009914549.0,1.0,0
2064,1038319159.0,5.7,2
2065,462676616.0,5.7,2
2066,1839722996.0,1.0,0
2067,3399035171.0,4.3,2
2068,737925544.0,1.4,2
2069,3238657101.0,1.0,1
2070,454150085.0,1.0,1
2071,605604908.0,1.0,1
2072,1398058949.0,1.0,1
2073,826446487.0,1.0,1
2074,1892840119.0,1.0,0
2075,3113857831.0,1.0,1
2076,3735302818.0,1.0,0
2077,1782919255.0,1.0,0
2078,1035487314.0,1.0,1
2079,3291883793.0,1.0,1
2080,3700382740.0,1.0,0
2081,1550834206.0,1.0,1
2082,2931952969.0,1.0,1
2083,2104438102.0,1.0,0
2084,993709100.0,1.0,1
2085,1892058482.0,1.0,0
2086,3321175848.0,5.7,2
2087,710686884.0,1.0,1
2088,1892328100.0,1.0,0
2089,2851023882.0,8.6,2
2090,694423364.0,1.0,0
2091,1275818820.0,1.0,0
2092,2523643352.0,1.0,0
2093,2969319468.0,1.0,1
2094,3284847310.0,1.0,0
2095,3320649946.0,5.7,2
2096,4.25404881822e+37,1.0,1
2097,2101577122.0,1.0,0
2098,1892215279.0,1.0,0
2099,1298815426.0,1.0,1
2100,16896693.0,5.7,2
2101,1306965714.0,1.0,1
2102,1507039076.0,5.7,2
2103,792105498.0,1.0,0
2104,3074802294.0,1.0,1
2105,1915717662.0,1.0,0
2106,826928655.0,1.0,1
2107,1744253028.0,1.4,2
2108,3169678624.0,1.0,1
2109,2416707601.0,1.0,1
2110,39946944.0,1.0,0
2111,415613262.0,1.0,0
2112,1768493325.0,5.7,2
2113,1791956973.0,1.0,0
2114,3153532552.0,1.0,1
2115,1833777891.0,1.0,0
2116,1899263729.0,1.0,1
2117,3232235782.0,1.0,1
2118,3168885927.0,1.0,0
2119,1590811659.0,1.0,0
2120,1038416787.0,1.0,0
2121,3071963899.0,1.0,1
2122,3654172394.0,1.0,1
2123,1318661302.0,1.0,1
2124,1007680390.0,1.0,1
2125,698379506.0,1.0,1
2126,2393367506.0,1.0,1
2127,3030013074.0,1.0,1
2128,1790302837.0,1.0,1
2129,1018466605.0,1.0,0
2130,609787203.0,1.0,0
2131,36832617.0,5.7,2
2132,1014621356.0,1.0,0
2133,2005840735.0,1.0,1
2134,1534683929.0,1.0,2
2135,2050936715.0,1.0,1
2136,989842378.0,5.7,2
2137,3155849211.0,1.0,0
2138,1908508677.0,5.7,2
2139,1785217106.0,1.0,1
2140,2871834241.0,1.0,1
2141,919157568.0,1.0,1
2142,1832986597.0,1.0,0
2143,1740933618.0,10.0,2
2144,1566810971.0,1.0,0
2145,3419822645.0,1.0,0
2146,3655951501.0,1.0,1
2147,1179484600.0,1.0,1
2148,3513812778.0,1.0,1
2149,1349681394.0,1.0,1
2150,415337115.0,1.0,0
2151,1451762563.0,1.0,1
2152,2107997168.0,1.0,0
2153,2875498245.0,1.0,1
2154,1601809950.0,1.51325678497,1
2155,2057390539.0,5.7,2
2156,2900063952.0,1.0,0
2157,1867662199.0,1.0,0
2158,1947754089.0,1.0,1
2159,2059424350.0,1.0,1
2160,634533391.0,1.51325678497,1
2161,1915302112.0,1.0,0
2162,695392605.0,1.0,1
2163,1017625270.0,1.0,0
2164,3747246567.0,1.0,1
2165,3338646391.0,1.0,0
2166,1947963401.0,1.0,1
2167,1763420994.0,1.0,1
2168,1490089367.0,1.0,1
2169,657387875.0,5.7,2
2170,999560484.0,1.0,1
2171,1885503876.0,1.0,0
2172,1886375071.0,1.0,0
2173,3678760460.0,1.0,1
2174,737366582.0,5.7,2
2175,1811050615.0,1.0,1
2176,1918662368.0,1.0,1
2177,1146267236.0,1.0,1
2178,619154076.0,1.0,0
2179,1943759573.0,1.0,1
2180,2954885323.0,1.0,1
2181,1430099482.0,1.0,0
2182,3657110027.0,1.0,1
2183,1776417957.0,1.0,0
2184,984628595.0,1.0,1
2185,39242207.0,1.0,0
2186,1982142914.0,1.0,1
2187,1964936503.0,1.0,0
2188,1991635777.0,1.0,1
2189,984849683.0,1.0,1
2190,2927722355.0,1.51325678497,1
2191,1303451160.0,1.0,0
2192,1988897402.0,1.0,1
2193,3080404203.0,1.0,0
2194,3633820833.0,1.0,1
2195,86354298.0,1.0,0
2196,2130706433.0,1.0,1
2197,1878072230.0,1.0,0
2198,1850911237.0,1.0,0
2199,3199545375.0,1.0,1
2200,1781329866.0,1.0,1
2201,3582480366.0,1.0,1
2202,2002161283.0,1.0,0
2203,3582480333.0,1.0,1
2204,1968463362.0,1.0,0
2205,2936570031.0,1.0,0
2206,2904777174.0,1.0,1
2207,27361387.0,1.0,0
2208,2023040418.0,1.0,0
2209,1275586224.0,1.0,1
2210,1732423774.0,2.9,2
2211,987297610.0,1.0,1
2212,1424301364.0,1.0,0
2213,779376589.0,1.0,1
2214,1914296772.0,1.0,0
2215,454833787.0,1.0,1
2216,1944382882.0,1.0,1
2217,619404502.0,1.0,0
2218,402129988.0,1.0,0
2219,3573321321.0,1.0,0
2220,1781766682.0,1.51325678497,1
2221,84722174.0,1.0,1
2222,3300964110.0,1.0,1
2223,831806231.0,1.0,0
2224,3036113522.0,1.0,0
2225,1976023714.0,5.7,2
2226,1744677197.0,4.3,2
2227,1847043682.0,1.0,0
2228,2090134995.0,1.0,1
2229,2784975266.0,5.7,2
2230,1449373523.0,1.0,0
2231,3162475800.0,1.0,0
2232,3221184073.0,1.0,0
2233,763150735.0,5.7,2
2234,243837655.0,1.0,1
2235,2918176543.0,1.0,1
2236,1743233605.0,10.0,2
2237,835663988.0,5.7,2
2238,1143553082.0,1.0,1
2239,2040358244.0,1.0,1
2240,1964644052.0,1.0,0
2241,1985865204.0,1.0,0
2242,700269203.0,1.0,1
2243,3230439827.0,1.0,1
2244,460940341.0,1.0,0
2245,619142751.0,1.0,0
2246,2667547345.0,1.0,0
2247,3116932388.0,1.0,0
2248,2102293930.0,1.0,0
2249,1010006140.0,1.0,1
2250,1046910133.0,1.0,1
2251,1568371185.0,1.0,1
2252,1742304680.0,5.7,2
2253,1311420141.0,1.0,0
2254,1408957856.0,1.0,0
2255,3216840674.0,1.0,1
2256,1407463849.0,1.0,0
2257,2018938293.0,1.0,0
2258,1966921753.0,1.0,1
2259,1614454702.0,1.0,1
2260,1944120306.0,1.0,1
2261,3.38288524927e+38,1.0,1
2262,3.38288524927e+38,1.0,1
2263,2987700926.0,1.0,1
2264,248085704.0,1.0,1
2265,534202546.0,1.0,0
2266,999913544.0,1.0,1
2267,2062065234.0,1.0,1
2268,1935090705.0,1.0,0
2269,1022461402.0,1.0,1
2270,1961005154.0,1.0,1
2271,3063266428.0,1.51325678497,1
2272,4.25404881914e+37,1.0,1
2273,2070879038.0,1.0,1
2274,1942653553.0,1.0,1
2275,1878814578.0,1.0,0
2276,1943360850.0,1.0,1
2277,3.38288524927e+38,1.0,1
2278,2938954163.0,1.0,1
2279,4.25404882106e+37,1.0,1
2280,1743297063.0,1.0,0
2281,3698798393.0,1.0,1
2282,4.25404882106e+37,1.0,1
2283,4.25404881822e+37,1.0,1
2284,3668236548.0,1.0,0
2285,1028571248.0,1.0,1
2286,2085749817.0,1.0,1
2287,3247337617.0,1.0,1
2288,1811050625.0,1.0,1
2289,1268650792.0,1.0,0
2290,1968606678.0,1.0,0
2291,1841923473.0,1.0,1
2292,3624589357.0,1.0,1
2293,3699833064.0,1.0,1
2294,3416521162.0,5.7,2
2295,1915095329.0,1.0,0
2296,2076954074.0,1.0,1
2297,3754751707.0,1.0,0
2298,2083733287.0,1.0,1
2299,720584475.0,1.0,1
2300,619670616.0,5.7,2
2301,1770809521.0,1.0,0
2302,3255507981.0,1.0,1
2303,3002746183.0,1.0,1
2304,242729738.0,1.0,1
2305,3158704317.0,1.4,2
2306,1594427335.0,1.0,1
2307,387745170.0,1.0,0
2308,1879984781.0,1.0,0
2309,690838787.0,1.0,0
2310,28216405.0,1.0,0
2311,2637187202.0,1.0,1
2312,3757448910.0,1.0,0
2313,831562158.0,1.0,0
2314,456914676.0,1.0,0
2315,2076940092.0,1.0,1
2316,1844039693.0,1.0,1
2317,997412595.0,1.0,0
2318,2745984860.0,1.0,1
2319,3721368123.0,1.0,0
2320,1781766682.0,5.7,2
2321,1311420141.0,1.0,2
2322,1407463849.0,1.0,2
2323,1966921753.0,1.51325678497,1
2324,1935090705.0,1.0,2
2325,3063266428.0,1.0,1
2326,4.25404881914e+37,1.51325678497,1
2327,1878814578.0,1.0,2
2328,1915095329.0,1.0,2
2329,28216405.0,1.0,2
2330,831562158.0,1.0,2
2331,456914676.0,1.0,2
2332,3301918600.0,5.7,2
2333,1314090998.0,1.0,2
2334,826965153.0,1.0,1
2335,3072242060.0,1.0,1
2336,3069370846.0,1.0,1
2337,1840130675.0,1.0,2
2338,692248275.0,1.0,0
2339,1892304408.0,1.0,0
2340,2104437783.0,1.0,0
2341,3027440921.0,1.0,0
2342,3703299167.0,1.0,0
2343,597613390.0,1.0,1
2344,3116166160.0,1.0,2
2345,1990529021.0,1.0,2
2346,832536757.0,1.0,0
2347,2059526536.0,1.0,1
2348,3541997498.0,1.0,0
2349,1014616548.0,1.0,2
2350,2072417626.0,1.0,1
2351,3.38288524927e+38,1.0,1
2352,1.0,1.0,1
2353,1094164087.0,1.0,1
2354,2080826670.0,1.0,0
2355,1442173359.0,1.0,2
2356,1791734885.0,1.4,2
2357,1590432896.0,1.0,0
2358,1001830352.0,1.0,2
2359,824328846.0,1.0,1
2360,2072557784.0,1.0,1
2361,1372800706.0,1.0,1
2362,1603812985.0,5.7,2
2363,607971182.0,1.0,2
2364,3169354169.0,1.0,0
2365,3747785095.0,1.0,1
2366,1113265790.0,1.0,0
2367,3663184590.0,1.0,1
2368,3232235667.0,1.0,1
2369,3245238979.0,1.0,1
2370,1009976376.0,1.51325678497,1
2371,1742833386.0,1.4,2
2372,3394169446.0,5.7,2
2373,94877132.0,1.51325678497,1
2374,2956925587.0,5.7,2
2375,1388882006.0,1.0,0
2376,1733529985.0,5.7,2
2377,2083339290.0,1.0,2
2378,1495050007.0,1.0,0
2379,1906593800.0,1.4,2
2380,1564303899.0,1.0,1
2381,996462782.0,1.0,1
2382,1595413541.0,1.0,2
2383,3526548430.0,1.0,0
2384,1339152405.0,1.0,1
2385,3161529857.0,1.0,2
2386,533911263.0,10.0,2
2387,3717049490.0,1.0,1
2388,3039591055.0,1.0,2
2389,1474363945.0,1.0,1
2390,1042081510.0,1.0,0
2391,96320346.0,1.0,1
2392,86812679.0,5.7,2
2393,1990685678.0,1.0,2
2394,94687240.0,1.0,2
2395,237047815.0,1.0,1
2396,3662352090.0,1.0,1
2397,1873894714.0,1.0,1
2398,987675730.0,1.0,1
2399,2151950684.0,1.51325678497,1
2400,995953739.0,5.7,2
2401,1044700759.0,1.0,0
2402,1849093489.0,4.3,2
2403,2637252451.0,1.0,1
2404,2302366833.0,7.1,2
2405,1860297512.0,1.4,2
2406,624515314.0,5.7,2
2407,2883770079.0,5.7,2
2408,1600730863.0,1.0,0
2409,991138202.0,1.0,1
2410,1591237154.0,1.0,1
2411,1782956621.0,1.0,0
2412,1701283037.0,1.0,2
2413,1565906660.0,1.0,2
2414,1428577922.0,1.0,1
2415,3641799373.0,1.0,0
2416,1560065150.0,1.0,0
2417,2911328711.0,1.51325678497,1
2418,1989429761.0,1.0,0
2419,1855181830.0,1.0,0
2420,3248872738.0,1.0,1
2421,707916642.0,1.0,1
2422,1451523103.0,1.0,1
2423,979632422.0,1.4,2
2424,3562828516.0,10.0,2
2425,3585141064.0,1.0,1
2426,1403048437.0,1.0,1
2427,1540215205.0,5.7,2
2428,1743604758.0,10.0,2
2429,2637184750.0,1.0,1
2430,1134836876.0,1.0,1
2431,2005977735.0,1.0,1
2432,1928976773.0,1.0,1
2433,1604584196.0,1.51325678497,1
2434,1348875656.0,1.0,0
2435,2050262672.0,1.0,0
2436,622127062.0,1.0,2
2437,3577908090.0,1.0,0
2438,1029439931.0,1.0,1
2439,1402285595.0,5.7,2
2440,1268276328.0,1.0,1
2441,1783115872.0,1.0,1
2442,1506344636.0,1.0,1
2443,3156943621.0,1.4,2
2444,1534665985.0,1.0,1
2445,1448207291.0,1.0,1
2446,606083643.0,1.0,0
2447,1238745104.0,1.51325678497,1
2448,1527457243.0,1.0,0
2449,2098726276.0,5.7,2
2450,3186937864.0,1.0,0
2451,96320535.0,1.0,1
2452,1603009450.0,1.0,2
2453,1544454528.0,1.0,0
2454,1927740165.0,1.0,0
2455,628782880.0,1.0,2
2456,773009785.0,1.0,1
2457,2987347290.0,1.0,1
2458,3027183361.0,1.0,1
2459,1416475323.0,1.0,2
2460,2967639960.0,1.0,0
2461,711953866.0,5.7,2
2462,3559010526.0,1.0,1
2463,2959372858.0,5.7,2
2464,3055551037.0,1.0,0
2465,1993689304.0,1.0,1
2466,1600709074.0,1.0,2
2467,2970700828.0,1.0,1
2468,3280243636.0,1.0,0
2469,719814793.0,1.0,0
2470,1490662656.0,5.7,2
2471,1918758031.0,1.0,1
2472,1879665452.0,1.0,1
2473,1531838236.0,1.0,0
2474,1971860173.0,1.0,1
2475,1360292404.0,1.0,1
2476,1239375118.0,1.0,1
2477,3580814589.0,1.0,1
2478,3032451275.0,1.0,1
2479,3681851102.0,1.0,0
2480,988388015.0,1.0,1
2481,1343084597.0,1.0,1
2482,778009962.0,1.0,0
2483,39094876.0,1.0,2
2484,3730077518.0,1.0,1
2485,3660505361.0,1.0,0
2486,1572411629.0,5.7,2
2487,1533648215.0,1.0,1
2488,2015188191.0,1.0,0
2489,614307044.0,1.0,1
2490,3652126113.0,1.0,1
2491,3575152408.0,5.7,2
2492,1740934082.0,2.9,2
2493,1741977430.0,1.0,1
2494,3310991453.0,1.0,1
2495,1389389129.0,5.7,2
2496,1418961662.0,1.0,1
2497,92281685.0,1.51325678497,1
2498,3645369534.0,1.0,1
2499,1427955630.0,1.0,0
2500,453272554.0,5.7,2
2501,1985683383.0,1.0,1
2502,2990651821.0,1.0,2
2503,3585225845.0,1.0,0
2504,2085551550.0,1.0,0
2505,2102808860.0,1.0,1
2506,831794055.0,1.0,0
2507,2989413861.0,1.0,2
2508,1414254082.0,1.0,2
2509,2078133537.0,1.0,1
2510,1944288584.0,1.0,1
2511,1467504939.0,1.0,1
2512,658719529.0,1.0,1
2513,2449412409.0,1.0,0
2514,2057621093.0,5.7,2
2515,704921880.0,1.0,1
2516,3567033270.0,1.0,1
2517,774320886.0,1.0,1
2518,1773339370.0,1.0,0
2519,774316808.0,1.0,1
2520,2081561726.0,1.0,0
2521,1925655725.0,1.0,0
2522,827362137.0,1.0,1
2523,1271773632.0,1.0,1
2524,1297270756.0,1.0,0
2525,1442325778.0,1.51325678497,1
2526,3396071758.0,1.0,0
2527,1588883005.0,5.7,2
2528,999639504.0,1.0,1
2529,3264594971.0,1.0,1
2530,39164407.0,1.0,0
2531,2103378733.0,1.0,0
2532,1928742681.0,1.0,1
2533,1904989885.0,1.0,0
2534,20900946.0,1.0,0
2535,3028247504.0,1.0,1
2536,2304852906.0,1.51325678497,1
2537,3701800062.0,1.0,1
2538,1901825091.0,1.0,0
2539,2871833445.0,1.0,1
2540,2073668371.0,1.0,1
2541,2994216181.0,5.7,2
2542,1595448858.0,1.0,2
2543,3020926981.0,1.0,1
2544,782127061.0,1.0,2
2545,2084795758.0,1.51325678497,1
2546,1968496591.0,1.0,0
2547,3563084355.0,1.4,2
2548,2091011344.0,1.0,0
2549,2344467739.0,1.0,1
2550,974549344.0,1.0,0
2551,2875855374.0,1.0,1
2552,96319361.0,1.51325678497,1
2553,3755746837.0,1.0,1
2554,1841850854.0,1.0,0
2555,454796620.0,1.0,1
2556,237305023.0,1.0,1
2557,1333856911.0,1.0,1
2558,3066872626.0,1.0,1
2559,467635964.0,1.0,1
2560,992480542.0,1.0,0
2561,1786523601.0,1.0,1
2562,2002129823.0,1.0,1
2563,3149731645.0,1.0,0
2564,3158692863.0,5.7,2
2565,3735590358.0,1.0,0
2566,1328907329.0,1.0,1
2567,2991081438.0,1.0,0
2568,1732398940.0,5.7,2
2569,1972143191.0,1.51325678497,1
2570,1269112662.0,1.0,0
2571,3747741877.0,1.0,1
2572,1533811846.0,1.0,0
2573,2005536329.0,1.0,0
2574,1857967123.0,1.0,1
2575,3732237781.0,1.0,1
2576,3648405622.0,1.0,0
2577,1225523589.0,1.0,1
2578,238120662.0,1.0,1
2579,1844633862.0,1.0,0
2580,1542282817.0,1.0,1
2581,2994213355.0,5.7,2
2582,1339331705.0,1.0,1
2583,1987955968.0,1.0,1
2584,531492864.0,1.4,2
2585,1349290499.0,1.0,2
2586,1393142609.0,1.0,0
2587,1602629759.0,1.0,2
2588,1892253503.0,1.0,0
2589,1309180026.0,1.0,2
2590,1427812034.0,2.9,2
2591,1602994787.0,1.0,2
2592,831282852.0,1.0,1
2593,460654698.0,1.0,0
2594,3702774837.0,1.0,1
2595,608143532.0,1.0,0
2596,619088814.0,1.0,2
2597,1332439256.0,1.0,1
2598,2915129934.0,1.0,1
2599,1823977885.0,1.0,0
2600,2916404484.0,1.0,1
2601,1974220533.0,1.0,1
2602,3574936678.0,1.0,0
2603,3110868134.0,1.51325678497,1
2604,1844307914.0,1.0,0
2605,1570607155.0,5.7,2
2606,3031915258.0,5.7,2
2607,773702931.0,1.0,1
2608,1781525745.0,1.0,1
2609,1791731614.0,5.7,2
2610,1240780808.0,1.0,1
2611,3170795103.0,5.7,2
2612,3117077826.0,1.0,2
2613,1896320143.0,1.0,0
2614,622171981.0,1.0,0
2615,1520059612.0,5.7,2
2616,93158940.0,5.7,2
2617,88939673.0,1.0,0
2618,2015983470.0,1.0,1
2619,1904989885.0,1.51325678497,1
2620,2304852906.0,1.0,1
2621,2084795758.0,1.0,1
2622,1145088330.0,1.0,2
2623,42217297.0,1.0,2
2624,465266656.0,1.0,0
2625,1794958649.0,1.0,1
2626,1943570903.0,1.0,1
2627,1487192296.0,1.0,1
2628,1836975405.0,1.0,0
2629,1963853049.0,1.0,1
2630,2874336046.0,1.0,1
2631,1306419447.0,5.7,2
2632,1432906300.0,1.0,1
2633,1840014409.0,1.0,1
2634,1895974182.0,1.0,0
2635,3321442051.0,1.0,0
2636,1604443920.0,1.0,1
2637,1881735897.0,1.0,1
2638,2002133699.0,1.0,1
2639,2071225731.0,1.0,1
2640,1036129200.0,1.0,1
2641,1782247350.0,1.0,0
2642,1904993370.0,1.0,1
2643,2152244303.0,1.0,0
2644,2990109784.0,1.0,1
2645,3722288769.0,1.0,1
2646,1312745477.0,1.0,1
2647,88905482.0,1.0,2
2648,1929188787.0,1.0,1
2649,1866161616.0,1.0,1
2650,1699989532.0,1.0,1
2651,1021082431.0,1.0,0
2652,1879669600.0,1.0,1
2653,3269730378.0,5.7,2
2654,2079535978.0,1.0,1
2655,1298454722.0,1.0,0
2656,3513505949.0,5.7,2
2657,1021082154.0,1.0,0
2658,20323970.0,5.7,2
2659,2027075006.0,1.0,1
2660,1678562717.0,1.0,1
2661,3084296847.0,1.0,1
2662,1306421443.0,5.7,2
2663,1451642206.0,1.0,1
2664,775062552.0,1.0,1
2665,2008369238.0,1.0,0
2666,1700965233.0,1.0,1
2667,2768241261.0,1.0,1
2668,1951119239.0,5.7,2
2669,3130725293.0,1.0,0
2670,2004215037.0,1.0,0
2671,2062893803.0,1.0,1
2672,1734349338.0,5.7,2
2673,1333926113.0,1.0,0
2674,804752622.0,1.0,1
2675,3701925666.0,1.0,0
2676,610996700.0,1.0,1
2677,1979196809.0,5.7,2
2678,1343708657.0,1.0,1
2679,1935716045.0,1.0,1
2680,3754371871.0,1.0,0
2681,624538052.0,5.7,2
2682,2043522159.0,1.0,0
2683,3155325263.0,1.4,2
2684,1367929174.0,1.0,1
2685,86664055.0,1.0,0
